2018-10-25,0,SCP3,PM2_5,5,724.699.981.689.452
2018-10-25,1,SCP3,PM2_5,5,7.190.800.018.310.540
2018-10-25,2,SCP3,PM2_5,4,6.113.999.843.597.420
2018-10-25,3,SCP3,PM2_5,5,603.959.991.455.078
2018-10-25,4,SCP3,PM2_5,5,765.519.973.754.886
2018-10-25,5,SCP3,PM2_5,5,793.159.988.403.322
2018-10-25,6,SCP3,PM2_5,4,63.994.999.885.559
2018-10-25,7,SCP3,PM2_5,5,57.931.999.206.543.100
2018-10-25,8,SCP3,PM2_5,5,626.639.984.130.862
2018-10-25,9,SCP3,PM2_5,3,6.482.333.119.710.260
2018-10-25,10,SCP3,PM2_5,5,401.959.983.825.686
2018-10-25,11,SCP3,PM2_5,5,318.419.998.168.946
2018-10-25,12,SCP3,PM2_5,5,28.861.999.511.718.700
2018-10-25,13,SCP3,PM2_5,4,24.484.999.179.840.200
2018-10-25,14,SCP3,PM2_5,5,253.239.997.863.768
2018-10-25,15,SCP3,PM2_5,5,26.175.999.069.213.900
2018-10-25,16,SCP3,PM2_5,4,2.506.250.000.000.020
2018-10-25,17,SCP3,PM2_5,5,25.973.999.786.377
2018-10-25,18,SCP3,PM2_5,5,27.271.999.359.130.700
2018-10-25,19,SCP3,PM2_5,5,29.923.999.404.907
2018-10-25,20,SCP3,PM2_5,4,2.799.999.904.632.570
2018-10-25,21,SCP3,PM2_5,5,276.659.996.032.714
2018-10-25,22,SCP3,PM2_5,5,238.859.996.795.654
2018-10-25,23,SCP3,PM2_5,4,24.372.499.465.942.500
2018-10-25,0,SCP3,PRES,5,9.971.833.125
2018-10-25,1,SCP3,PRES,5,99.815.290.625
2018-10-25,2,SCP3,PRES,4,99.877.041.015.625
2018-10-25,3,SCP3,PRES,5,99.902.921.875
2018-10-25,4,SCP3,PRES,5,999.163.703.125
2018-10-25,5,SCP3,PRES,5,999.900.265.625
2018-10-25,6,SCP3,PRES,4,1.000.314.140.625
2018-10-25,7,SCP3,PRES,5,10.008.830.625
2018-10-25,8,SCP3,PRES,5,1.001.941.328.125
2018-10-25,9,SCP3,PRES,3,10.026.166.666.666.600
2018-10-25,10,SCP3,PRES,5,1.002.880.140.625
2018-10-25,11,SCP3,PRES,5,1.003.306.328.125
2018-10-25,12,SCP3,PRES,5,1.003.449.140.625
2018-10-25,13,SCP3,PRES,4,10.030.845.703.125
2018-10-25,14,SCP3,PRES,5,1.002.887.890.625
2018-10-25,15,SCP3,PRES,5,100.251.628.125
2018-10-25,16,SCP3,PRES,4,10.021.959.765.625
2018-10-25,17,SCP3,PRES,5,100.213.990.625
2018-10-25,18,SCP3,PRES,5,1.002.520.640.625
2018-10-25,19,SCP3,PRES,5,10.027.658.125
2018-10-25,20,SCP3,PRES,4,1.002.560.546.875
2018-10-25,21,SCP3,PRES,5,10.023.249.375
2018-10-25,22,SCP3,PRES,5,1.002.217.921.875
2018-10-25,23,SCP3,PRES,4,100.201.294.921.875
2018-10-25,0,SCP3,TC,5,25.938.000.488.281.300
2018-10-25,1,SCP3,TC,5,25.950.000.762.939
2018-10-25,2,SCP3,TC,4,25.960.000.038.146.400
2018-10-25,3,SCP3,TC,5,259.719.993.591.304
2018-10-25,4,SCP3,TC,5,259.839.996.337.888
2018-10-25,5,SCP3,TC,5,26
2018-10-25,6,SCP3,TC,4,259.974.999.427.795
2018-10-25,7,SCP3,TC,5,26.010.000.228.881.900
2018-10-25,8,SCP3,TC,5,25.996.000.289.917.200
2018-10-25,9,SCP3,TC,3,25.966.667.175.293.300
2018-10-25,10,SCP3,TC,5,26.179.999.923.706
2018-10-25,11,SCP3,TC,5,26.095.999.908.447.100
2018-10-25,12,SCP3,TC,5,25.989.999.771.118
2018-10-25,13,SCP3,TC,4,25.927.500.247.955.200
2018-10-25,14,SCP3,TC,5,258.639.999.389.648
2018-10-25,15,SCP3,TC,5,25.770.000.076.294.000
2018-10-25,16,SCP3,TC,4,25.687.500.000.000.200
2018-10-25,17,SCP3,TC,5,25.611.999.893.188.600
2018-10-25,18,SCP3,TC,5,255.240.001.678.468
2018-10-25,19,SCP3,TC,5,25.449.999.999.999.700
2018-10-25,20,SCP3,TC,4,25.404.999.732.971
2018-10-25,21,SCP3,TC,5,25.362.000.274.658.400
2018-10-25,22,SCP3,TC,5,253.179.996.490.478
2018-10-25,23,SCP3,TC,4,2.527.500.057.220.470
2018-10-26,0,SCP3,HUM,5,296.517.578.125
2018-10-26,1,SCP3,HUM,5,297.322.265.625
2018-10-26,2,SCP3,HUM,5,30.031.640.625
2018-10-26,3,SCP3,HUM,4,3.010.888.671.875
2018-10-26,4,SCP3,HUM,5,30.113.671.875
2018-10-26,5,SCP3,HUM,5,30.601.953.125
2018-10-26,6,SCP3,HUM,4,31.312.744.140.625
2018-10-26,7,SCP3,HUM,5,317.486.328.125
2018-10-26,8,SCP3,HUM,5,3.228.359.375
2018-10-26,9,SCP3,HUM,5,3.270.546.875
2018-10-26,10,SCP3,HUM,4,32.942.138.671.875
2018-10-26,11,SCP3,HUM,5,33.325.390.625
2018-10-26,12,SCP3,HUM,5,33.797.265.625
2018-10-26,13,SCP3,HUM,4,34.095.458.984.375
2018-10-26,14,SCP3,HUM,5,3.421.484.375
2018-10-26,15,SCP3,HUM,5,343.142.578.125
2018-10-26,16,SCP3,HUM,5,34.336.328.125
2018-10-26,17,SCP3,HUM,4,34.192.138.671.875
2018-10-26,18,SCP3,HUM,5,337.990.234.375
2018-10-26,19,SCP3,HUM,5,3.438.359.375
2018-10-26,20,SCP3,HUM,4,343.994.140.625
2018-10-26,21,SCP3,HUM,5,33.819.921.875
2018-10-26,22,SCP3,HUM,5,334.248.046.875
2018-10-26,23,SCP3,HUM,5,33.343.359.375
2018-10-26,0,SCP3,PM1,5,36.573.999.404.907.200
2018-10-26,1,SCP3,PM1,5,353.339.996.337.892
2018-10-26,2,SCP3,PM1,5,326.399.993.896.486
2018-10-26,3,SCP3,PM1,4,27.994.999.408.721.700
2018-10-26,4,SCP3,PM1,5,245.139.991.760.256
2018-10-26,5,SCP3,PM1,5,21.147.999.954.223.500
2018-10-26,6,SCP3,PM1,4,22.307.499.408.722
2018-10-26,7,SCP3,PM1,5,20.651.999.664.306.500
2018-10-26,8,SCP3,PM1,5,21.267.999.267.578.100
2018-10-26,9,SCP3,PM1,5,20.787.999.343.872.100
2018-10-26,10,SCP3,PM1,4,21.184.999.465.942.200
2018-10-26,11,SCP3,PM1,5,214.599.994.659.424
2018-10-26,12,SCP3,PM1,5,22.303.999.710.082.900
2018-10-26,13,SCP3,PM1,4,2.282.249.975.204.470
2018-10-26,14,SCP3,PM1,5,204.319.995.880.126
2018-10-26,15,SCP3,PM1,5,223.840.000.152.588
2018-10-26,16,SCP3,PM1,5,246.319.995.880.128
2018-10-26,17,SCP3,PM1,4,2.418.499.946.594.220
2018-10-26,18,SCP3,PM1,5,254.359.992.980.958
2018-10-26,19,SCP3,PM1,5,26.897.999.572.753.800
2018-10-26,20,SCP3,PM1,4,3.185.499.954.223.620
2018-10-26,21,SCP3,PM1,5,37.007.999.420.166
2018-10-26,22,SCP3,PM1,5,43.335.999.298.095.500
2018-10-26,23,SCP3,PM1,5,427.199.989.318.848
2018-10-26,0,SCP3,PM10,5,45.889.998.626.708.900
2018-10-26,1,SCP3,PM10,5,41.007.999.420.166
2018-10-26,2,SCP3,PM10,5,37.053.999.328.613.100
2018-10-26,3,SCP3,PM10,4,31.592.499.256.133.900
2018-10-26,4,SCP3,PM10,5,27.813.999.557.495.000
2018-10-26,5,SCP3,PM10,5,23.573.999.023.437.500
2018-10-26,6,SCP3,PM10,4,24.744.998.931.885
2018-10-26,7,SCP3,PM10,5,229.619.995.117.188
2018-10-26,8,SCP3,PM10,5,23.871.999.740.600.500
2018-10-26,9,SCP3,PM10,5,238.339.992.523.194
2018-10-26,10,SCP3,PM10,4,2.415.749.979.019.170
2018-10-26,11,SCP3,PM10,5,254.479.995.727.538
2018-10-26,12,SCP3,PM10,5,252.739.994.049.072
2018-10-26,13,SCP3,PM10,4,26.087.499.141.693
2018-10-26,14,SCP3,PM10,5,231.959.999.084.474
2018-10-26,15,SCP3,PM10,5,25.751.999.282.837.100
2018-10-26,16,SCP3,PM10,5,287.599.994.659.426
2018-10-26,17,SCP3,PM10,4,2.797.749.900.817.870
2018-10-26,18,SCP3,PM10,5,29.663.999.557.495.100
2018-10-26,19,SCP3,PM10,5,32.207.999.420.166.100
2018-10-26,20,SCP3,PM10,4,37.122.499.465.942.500
2018-10-26,21,SCP3,PM10,5,45.757.999.420.166
2018-10-26,22,SCP3,PM10,5,50.523.998.260.498.000
2018-10-26,23,SCP3,PM10,5,5.055.599.899.292
2018-10-26,0,SCP3,PM2_5,5,4.209.999.847.412.110
2018-10-26,1,SCP3,PM2_5,5,40.191.999.053.955
2018-10-26,2,SCP3,PM2_5,5,3.663.199.920.654.300
2018-10-26,3,SCP3,PM2_5,4,3.126.499.891.281.120
2018-10-26,4,SCP3,PM2_5,5,275.759.994.506.838
2018-10-26,5,SCP3,PM2_5,5,234.999.992.370.606
2018-10-26,6,SCP3,PM2_5,4,24.622.499.465.942.400
2018-10-26,7,SCP3,PM2_5,5,22.823.999.404.907.400
2018-10-26,8,SCP3,PM2_5,5,236.899.993.896.484
2018-10-26,9,SCP3,PM2_5,5,235.679.992.675.782
2018-10-26,10,SCP3,PM2_5,4,24.042.499.542.236.200
2018-10-26,11,SCP3,PM2_5,5,24.679.999.542.236
2018-10-26,12,SCP3,PM2_5,5,251.139.991.760.254
2018-10-26,13,SCP3,PM2_5,4,257.424.998.283.385
2018-10-26,14,SCP3,PM2_5,5,230.499.992.370.608
2018-10-26,15,SCP3,PM2_5,5,254.499.992.370.606
2018-10-26,16,SCP3,PM2_5,5,280.679.996.490.478
2018-10-26,17,SCP3,PM2_5,4,275.549.993.515.015
2018-10-26,18,SCP3,PM2_5,5,292.339.992.523.194
2018-10-26,19,SCP3,PM2_5,5,308.459.995.269.774
2018-10-26,20,SCP3,PM2_5,4,3.666.249.847.412.120
2018-10-26,21,SCP3,PM2_5,5,428.039.993.286.134
2018-10-26,22,SCP3,PM2_5,5,4.920.599.822.998.060
2018-10-26,23,SCP3,PM2_5,5,487.439.987.182.614
2018-10-26,0,SCP3,PRES,5,1.002.042.359.375
2018-10-26,1,SCP3,PRES,5,1.001.865.109.375
2018-10-26,2,SCP3,PRES,5,100.182.053.125
2018-10-26,3,SCP3,PRES,4,100.155.873.046.875
2018-10-26,4,SCP3,PRES,5,100.180.475
2018-10-26,5,SCP3,PRES,5,100.206.140.625
2018-10-26,6,SCP3,PRES,4,1.002.604.765.625
2018-10-26,7,SCP3,PRES,5,1.002.897.125
2018-10-26,8,SCP3,PRES,5,100.359.421.875
2018-10-26,9,SCP3,PRES,5,1.004.337.578.125
2018-10-26,10,SCP3,PRES,4,10.047.077.734.375
2018-10-26,11,SCP3,PRES,5,1.005.418.859.375
2018-10-26,12,SCP3,PRES,5,1.005.634.703.125
2018-10-26,13,SCP3,PRES,4,100.535.765.625
2018-10-26,14,SCP3,PRES,5,10.049.714.375
2018-10-26,15,SCP3,PRES,5,1.004.565.546.875
2018-10-26,16,SCP3,PRES,5,1.004.582.859.375
2018-10-26,17,SCP3,PRES,4,10.047.969.140.625
2018-10-26,18,SCP3,PRES,5,1.004.897.859.375
2018-10-26,19,SCP3,PRES,5,100.549.921.875
2018-10-26,20,SCP3,PRES,4,100.580.322.265.625
2018-10-26,21,SCP3,PRES,5,100.615.784.375
2018-10-26,22,SCP3,PRES,5,100.648.659.375
2018-10-26,23,SCP3,PRES,5,1.006.777.109.375
2018-10-26,0,SCP3,TC,5,252.540.004.730.226
2018-10-26,1,SCP3,TC,5,2.527.200.050.354
2018-10-26,2,SCP3,TC,5,25.227.999.496.459.700
2018-10-26,3,SCP3,TC,4,25.192.500.114.441.200
2018-10-26,4,SCP3,TC,5,251.740.001.678.468
2018-10-26,5,SCP3,TC,5,251.519.996.643.064
2018-10-26,6,SCP3,TC,4,25.164.999.961.853
2018-10-26,7,SCP3,TC,5,25.151.999.664.306.400
2018-10-26,8,SCP3,TC,5,251.439.994.812.008
2018-10-26,9,SCP3,TC,5,25.143.999.481.201
2018-10-26,10,SCP3,TC,4,25.139.999.389.648
2018-10-26,11,SCP3,TC,5,251.519.996.643.064
2018-10-26,12,SCP3,TC,5,251.439.994.812.008
2018-10-26,13,SCP3,TC,4,2.512.999.963.760.370
2018-10-26,14,SCP3,TC,5,25.112.000.656.128.200
2018-10-26,15,SCP3,TC,5,251.100.006.103.518
2018-10-26,16,SCP3,TC,5,25.110.000.610.352
2018-10-26,17,SCP3,TC,4,250.925.002.098.085
2018-10-26,18,SCP3,TC,5,250.779.998.779.296
2018-10-26,19,SCP3,TC,5,25.084.000.015.258.800
2018-10-26,20,SCP3,TC,4,25.085.000.038.147
2018-10-26,21,SCP3,TC,5,25.071.999.740.600.300
2018-10-26,22,SCP3,TC,5,25.047.999.954.223.600
2018-10-26,23,SCP3,TC,5,250.120.002.746.584
2018-10-27,0,SCP3,HUM,4,34.626.953.125
2018-10-27,1,SCP3,HUM,5,3.673.203.125
2018-10-27,2,SCP3,HUM,5,37.150.390.625
2018-10-27,3,SCP3,HUM,4,36.563.720.703.125
2018-10-27,4,SCP3,HUM,5,35.952.734.375
2018-10-27,5,SCP3,HUM,5,353.025.390.625
2018-10-27,6,SCP3,HUM,5,34.527.734.375
2018-10-27,7,SCP3,HUM,4,34.171.875
2018-10-27,8,SCP3,HUM,5,336.970.703.125
2018-10-27,9,SCP3,HUM,5,335.033.203.125
2018-10-27,10,SCP3,HUM,4,3.382.080.078.125
2018-10-27,11,SCP3,HUM,5,338.103.515.625
2018-10-27,12,SCP3,HUM,5,3.398.046.875
2018-10-27,13,SCP3,HUM,5,33.949.609.375
2018-10-27,14,SCP3,HUM,4,34.779.541.015.625
2018-10-27,15,SCP3,HUM,5,350.888.671.875
2018-10-27,16,SCP3,HUM,5,354.259.765.625
2018-10-27,17,SCP3,HUM,4,35.474.853.515.625
2018-10-27,18,SCP3,HUM,5,35.805.078.125
2018-10-27,19,SCP3,HUM,5,360.744.140.625
2018-10-27,20,SCP3,HUM,5,362.609.375
2018-10-27,21,SCP3,HUM,4,36.561.279.296.875
2018-10-27,22,SCP3,HUM,5,36.690.625
2018-10-27,23,SCP3,HUM,5,36.905.078.125
2018-10-27,0,SCP3,PM1,4,4.251.499.843.597.420
2018-10-27,1,SCP3,PM1,5,419.679.977.416.992
2018-10-27,2,SCP3,PM1,5,370.099.990.844.728
2018-10-27,3,SCP3,PM1,4,34.215.000.152.587.700
2018-10-27,4,SCP3,PM1,5,28.991.999.053.955
2018-10-27,5,SCP3,PM1,5,24.767.999.649.047.800
2018-10-27,6,SCP3,PM1,5,25.667.999.267.578.200
2018-10-27,7,SCP3,PM1,4,34.230.000.019.073.200
2018-10-27,8,SCP3,PM1,5,413.039.985.656.738
2018-10-27,9,SCP3,PM1,5,43.579.998.779.297
2018-10-27,10,SCP3,PM1,4,4.330.749.893.188.470
2018-10-27,11,SCP3,PM1,5,44.525.998.687.744.200
2018-10-27,12,SCP3,PM1,5,4.346.199.874.877.940
2018-10-27,13,SCP3,PM1,5,395.939.987.182.618
2018-10-27,14,SCP3,PM1,4,3.799.999.999.999.970
2018-10-27,15,SCP3,PM1,5,32.897.999.572.754
2018-10-27,16,SCP3,PM1,5,344.459.991.455.078
2018-10-27,17,SCP3,PM1,4,33.819.999.217.987.000
2018-10-27,18,SCP3,PM1,5,289.779.994.964.598
2018-10-27,19,SCP3,PM1,5,26.255.999.374.389.800
2018-10-27,20,SCP3,PM1,5,232.559.993.743.896
2018-10-27,21,SCP3,PM1,4,312.099.990.844.725
2018-10-27,22,SCP3,PM1,5,41.515.998.840.331.900
2018-10-27,23,SCP3,PM1,5,45.603.999.328.613.600
2018-10-27,0,SCP3,PM10,4,49.609.999.656.677
2018-10-27,1,SCP3,PM10,5,52.115.998.077.392.600
2018-10-27,2,SCP3,PM10,5,43.411.998.748.779.300
2018-10-27,3,SCP3,PM10,4,3.957.999.897.003.170
2018-10-27,4,SCP3,PM10,5,32.856.000.137.329
2018-10-27,5,SCP3,PM10,5,279.219.989.776.612
2018-10-27,6,SCP3,PM10,5,295.939.994.812.012
2018-10-27,7,SCP3,PM10,4,3.924.499.893.188.470
2018-10-27,8,SCP3,PM10,5,46.399.998.474.121.200
2018-10-27,9,SCP3,PM10,5,489.379.989.624.024
2018-10-27,10,SCP3,PM10,4,48.574.998.855.591.000
2018-10-27,11,SCP3,PM10,5,503.099.998.474.122
2018-10-27,12,SCP3,PM10,5,49.075.998.687.744
2018-10-27,13,SCP3,PM10,5,447.279.983.520.506
2018-10-27,14,SCP3,PM10,4,426.349.983.215.335
2018-10-27,15,SCP3,PM10,5,36.699.999.237.060.300
2018-10-27,16,SCP3,PM10,5,38.571.999.359.131
2018-10-27,17,SCP3,PM10,4,3.852.249.908.447.270
2018-10-27,18,SCP3,PM10,5,328.999.992.370.604
2018-10-27,19,SCP3,PM10,5,294.279.994.964.598
2018-10-27,20,SCP3,PM10,5,27.065.999.221.801.700
2018-10-27,21,SCP3,PM10,4,3.513.749.837.875.370
2018-10-27,22,SCP3,PM10,5,46.653.998.565.674
2018-10-27,23,SCP3,PM10,5,5.140.799.942.016.590
2018-10-27,0,SCP3,PM2_5,4,48.962.498.664.856
2018-10-27,1,SCP3,PM2_5,5,485.839.996.337.888
2018-10-27,2,SCP3,PM2_5,5,430.219.985.961.914
2018-10-27,3,SCP3,PM2_5,4,3.901.499.938.964.820
2018-10-27,4,SCP3,PM2_5,5,326.819.995.880.126
2018-10-27,5,SCP3,PM2_5,5,27.753.999.710.082.900
2018-10-27,6,SCP3,PM2_5,5,29.275.999.069.214
2018-10-27,7,SCP3,PM2_5,4,38.729.998.588.562.200
2018-10-27,8,SCP3,PM2_5,5,461.379.989.624.024
2018-10-27,9,SCP3,PM2_5,5,486.779.991.149.902
2018-10-27,10,SCP3,PM2_5,4,48.112.498.283.386
2018-10-27,11,SCP3,PM2_5,5,49.631.999.206.543
2018-10-27,12,SCP3,PM2_5,5,48.549.998.474.121
2018-10-27,13,SCP3,PM2_5,5,44.357.998.657.226.500
2018-10-27,14,SCP3,PM2_5,4,423.074.979.782.105
2018-10-27,15,SCP3,PM2_5,5,364.940.002.441.406
2018-10-27,16,SCP3,PM2_5,5,38.401.998.901.367.400
2018-10-27,17,SCP3,PM2_5,4,37.872.499.465.942
2018-10-27,18,SCP3,PM2_5,5,3.218.799.934.387.210
2018-10-27,19,SCP3,PM2_5,5,29.195.999.145.507.700
2018-10-27,20,SCP3,PM2_5,5,26.001.999.282.836.900
2018-10-27,21,SCP3,PM2_5,4,34.829.999.446.868.900
2018-10-27,22,SCP3,PM2_5,5,46.475.998.687.744.100
2018-10-27,23,SCP3,PM2_5,5,512.379.989.624.024
2018-10-27,0,SCP3,PRES,4,100.693.927.734.375
2018-10-27,1,SCP3,PRES,5,1.007.148.859.375
2018-10-27,2,SCP3,PRES,5,1.007.086.453.125
2018-10-27,3,SCP3,PRES,4,100.710.017.578.125
2018-10-27,4,SCP3,PRES,5,100.703.425
2018-10-27,5,SCP3,PRES,5,1.007.367.765.625
2018-10-27,6,SCP3,PRES,5,1.007.614.203.125
2018-10-27,7,SCP3,PRES,4,100.745.576.171.875
2018-10-27,8,SCP3,PRES,5,1.007.133.125
2018-10-27,9,SCP3,PRES,5,1.007.461.578.125
2018-10-27,10,SCP3,PRES,4,10.074.848.828.125
2018-10-27,11,SCP3,PRES,5,100.713.084.375
2018-10-27,12,SCP3,PRES,5,1.007.034.546.875
2018-10-27,13,SCP3,PRES,5,100.660.540.625
2018-10-27,14,SCP3,PRES,4,100.619.291.015.625
2018-10-27,15,SCP3,PRES,5,1.005.660.328.125
2018-10-27,16,SCP3,PRES,5,1.005.405.109.375
2018-10-27,17,SCP3,PRES,4,100.517.455.078.125
2018-10-27,18,SCP3,PRES,5,1.005.115.046.875
2018-10-27,19,SCP3,PRES,5,100.549.615.625
2018-10-27,20,SCP3,PRES,5,1.005.804.890.625
2018-10-27,21,SCP3,PRES,4,10.060.265.625
2018-10-27,22,SCP3,PRES,5,10.063.126.875
2018-10-27,23,SCP3,PRES,5,100.635.384.375
2018-10-27,0,SCP3,TC,4,25.015.000.343.323
2018-10-27,1,SCP3,TC,5,250.280.006.408.696
2018-10-27,2,SCP3,TC,5,250.080.001.831.056
2018-10-27,3,SCP3,TC,4,250.025.000.572.205
2018-10-27,4,SCP3,TC,5,249.839.996.337.888
2018-10-27,5,SCP3,TC,5,249.719.993.591.308
2018-10-27,6,SCP3,TC,5,24.959.999.465.942.300
2018-10-27,7,SCP3,TC,4,249.649.991.989.135
2018-10-27,8,SCP3,TC,5,24.942.000.579.833.900
2018-10-27,9,SCP3,TC,5,249.260.002.136.232
2018-10-27,10,SCP3,TC,4,24.909.999.847.412
2018-10-27,11,SCP3,TC,5,249.019.996.643.064
2018-10-27,12,SCP3,TC,5,2.489.999.961.853
2018-10-27,13,SCP3,TC,5,24.905.999.755.859.200
2018-10-27,14,SCP3,TC,4,24.925.000.190.735
2018-10-27,15,SCP3,TC,5,24.920.000.076.293.900
2018-10-27,16,SCP3,TC,5,249.320.003.509.524
2018-10-27,17,SCP3,TC,4,24.940.000.534.058
2018-10-27,18,SCP3,TC,5,24.940.000.534.058
2018-10-27,19,SCP3,TC,5,249.320.003.509.522
2018-10-27,20,SCP3,TC,5,24.928.000.259.399.600
2018-10-27,21,SCP3,TC,4,24.930.000.305.176
2018-10-27,22,SCP3,TC,5,249.360.004.425.052
2018-10-27,23,SCP3,TC,5,24.930.000.305.176
2018-10-28,0,SCP3,HUM,4,37.131.103.515.625
2018-10-28,1,SCP3,HUM,5,373.095.703.125
2018-10-28,2,SCP3,HUM,5,371.857.421.875
2018-10-28,3,SCP3,HUM,9,3.722.667.100.694.440
2018-10-28,4,SCP3,HUM,5,371.080.078.125
2018-10-28,5,SCP3,HUM,5,372.634.765.625
2018-10-28,6,SCP3,HUM,4,3.717.138.671.875
2018-10-28,7,SCP3,HUM,5,360.330.078.125
2018-10-28,8,SCP3,HUM,5,353.732.421.875
2018-10-28,9,SCP3,HUM,5,3.581.796.875
2018-10-28,10,SCP3,HUM,4,3.632.861.328.125
2018-10-28,11,SCP3,HUM,5,36.779.296.875
2018-10-28,12,SCP3,HUM,5,373.615.234.375
2018-10-28,13,SCP3,HUM,4,3.769.189.453.125
2018-10-28,14,SCP3,HUM,5,377.529.296.875
2018-10-28,15,SCP3,HUM,5,3.777.109.375
2018-10-28,16,SCP3,HUM,5,38.063.671.875
2018-10-28,17,SCP3,HUM,4,383.095.703.125
2018-10-28,18,SCP3,HUM,5,387.224.609.375
2018-10-28,19,SCP3,HUM,5,389.474.609.375
2018-10-28,20,SCP3,HUM,4,39.317.138.671.875
2018-10-28,21,SCP3,HUM,5,39.418.359.375
2018-10-28,22,SCP3,HUM,5,397.732.421.875
2018-10-28,23,SCP3,HUM,5,399.205.078.125
2018-10-28,0,SCP3,PM1,4,439.249.992.370.605
2018-10-28,1,SCP3,PM1,5,3.851.399.841.308.590
2018-10-28,2,SCP3,PM1,5,33.683.999.633.789
2018-10-28,3,SCP3,PM1,9,29.531.110.339.694.600
2018-10-28,4,SCP3,PM1,5,27.075.999.450.683.600
2018-10-28,5,SCP3,PM1,5,25.921.999.740.600.500
