26 10 2018;19;SCP3;PRES;5;100549,9219
26 10 2018;20;SCP3;PRES;4;100580,3223
26 10 2018;21;SCP3;PRES;5;100615,7844
26 10 2018;22;SCP3;PRES;5;100648,6594
26 10 2018;23;SCP3;PRES;5;100677,7109
26 10 2018;0;SCP3;TC;5;25,25400047
26 10 2018;1;SCP3;TC;5;25,2720005
26 10 2018;2;SCP3;TC;5;25,2279995
26 10 2018;3;SCP3;TC;4;25,19250011
26 10 2018;4;SCP3;TC;5;25,17400017
26 10 2018;5;SCP3;TC;5;25,15199966
26 10 2018;6;SCP3;TC;4;25,16499996
26 10 2018;7;SCP3;TC;5;25,15199966
26 10 2018;8;SCP3;TC;5;25,14399948
26 10 2018;9;SCP3;TC;5;25,14399948
26 10 2018;10;SCP3;TC;4;25,13999939
26 10 2018;11;SCP3;TC;5;25,15199966
26 10 2018;12;SCP3;TC;5;25,14399948
26 10 2018;13;SCP3;TC;4;25,12999964
26 10 2018;14;SCP3;TC;5;25,11200066
26 10 2018;15;SCP3;TC;5;25,11000061
26 10 2018;16;SCP3;TC;5;25,11000061
26 10 2018;17;SCP3;TC;4;25,09250021
26 10 2018;18;SCP3;TC;5;25,07799988
26 10 2018;19;SCP3;TC;5;25,08400002
26 10 2018;20;SCP3;TC;4;25,08500004
26 10 2018;21;SCP3;TC;5;25,07199974
26 10 2018;22;SCP3;TC;5;25,04799995
26 10 2018;23;SCP3;TC;5;25,01200027
27 10 2018;0;SCP3;HUM;4;34,62695313
27 10 2018;1;SCP3;HUM;5;36,73203125
27 10 2018;2;SCP3;HUM;5;37,15039063
27 10 2018;3;SCP3;HUM;4;36,5637207
27 10 2018;4;SCP3;HUM;5;35,95273438
27 10 2018;5;SCP3;HUM;5;35,30253906
27 10 2018;6;SCP3;HUM;5;34,52773438
27 10 2018;7;SCP3;HUM;4;34,171875
27 10 2018;8;SCP3;HUM;5;33,69707031
27 10 2018;9;SCP3;HUM;5;33,50332031
27 10 2018;10;SCP3;HUM;4;33,82080078
27 10 2018;11;SCP3;HUM;5;33,81035156
27 10 2018;12;SCP3;HUM;5;33,98046875
27 10 2018;13;SCP3;HUM;5;33,94960938
27 10 2018;14;SCP3;HUM;4;34,77954102
27 10 2018;15;SCP3;HUM;5;35,08886719
27 10 2018;16;SCP3;HUM;5;35,42597656
27 10 2018;17;SCP3;HUM;4;35,47485352
27 10 2018;18;SCP3;HUM;5;35,80507813
27 10 2018;19;SCP3;HUM;5;36,07441406
27 10 2018;20;SCP3;HUM;5;36,2609375
27 10 2018;21;SCP3;HUM;4;36,5612793
27 10 2018;22;SCP3;HUM;5;36,690625
27 10 2018;23;SCP3;HUM;5;36,90507813
27 10 2018;0;SCP3;PM1;4;42,51499844
27 10 2018;1;SCP3;PM1;5;41,96799774
27 10 2018;2;SCP3;PM1;5;37,00999908
27 10 2018;3;SCP3;PM1;4;34,21500015
27 10 2018;4;SCP3;PM1;5;28,99199905
27 10 2018;5;SCP3;PM1;5;24,76799965
27 10 2018;6;SCP3;PM1;5;25,66799927
27 10 2018;7;SCP3;PM1;4;34,23000002
27 10 2018;8;SCP3;PM1;5;41,30399857
27 10 2018;9;SCP3;PM1;5;43,57999878
27 10 2018;10;SCP3;PM1;4;43,30749893
27 10 2018;11;SCP3;PM1;5;44,52599869
27 10 2018;12;SCP3;PM1;5;43,46199875
27 10 2018;13;SCP3;PM1;5;39,59399872
27 10 2018;14;SCP3;PM1;4;38
27 10 2018;15;SCP3;PM1;5;32,89799957
27 10 2018;16;SCP3;PM1;5;34,44599915
27 10 2018;17;SCP3;PM1;4;33,81999922
27 10 2018;18;SCP3;PM1;5;28,9779995
27 10 2018;19;SCP3;PM1;5;26,25599937
27 10 2018;20;SCP3;PM1;5;23,25599937
27 10 2018;21;SCP3;PM1;4;31,20999908
27 10 2018;22;SCP3;PM1;5;41,51599884
27 10 2018;23;SCP3;PM1;5;45,60399933
27 10 2018;0;SCP3;PM10;4;49,60999966
27 10 2018;1;SCP3;PM10;5;52,11599808
27 10 2018;2;SCP3;PM10;5;43,41199875
27 10 2018;3;SCP3;PM10;4;39,57999897
27 10 2018;4;SCP3;PM10;5;32,85600014
27 10 2018;5;SCP3;PM10;5;27,92199898
27 10 2018;6;SCP3;PM10;5;29,59399948
27 10 2018;7;SCP3;PM10;4;39,24499893
27 10 2018;8;SCP3;PM10;5;46,39999847
27 10 2018;9;SCP3;PM10;5;48,93799896
27 10 2018;10;SCP3;PM10;4;48,57499886
27 10 2018;11;SCP3;PM10;5;50,30999985
27 10 2018;12;SCP3;PM10;5;49,07599869
27 10 2018;13;SCP3;PM10;5;44,72799835
27 10 2018;14;SCP3;PM10;4;42,63499832
27 10 2018;15;SCP3;PM10;5;36,69999924
27 10 2018;16;SCP3;PM10;5;38,57199936
27 10 2018;17;SCP3;PM10;4;38,52249908
27 10 2018;18;SCP3;PM10;5;32,89999924
27 10 2018;19;SCP3;PM10;5;29,4279995
27 10 2018;20;SCP3;PM10;5;27,06599922
27 10 2018;21;SCP3;PM10;4;35,13749838
27 10 2018;22;SCP3;PM10;5;46,65399857
27 10 2018;23;SCP3;PM10;5;51,40799942
27 10 2018;0;SCP3;PM2_5;4;48,96249866
27 10 2018;1;SCP3;PM2_5;5;48,58399963
27 10 2018;2;SCP3;PM2_5;5;43,0219986
27 10 2018;3;SCP3;PM2_5;4;39,01499939
27 10 2018;4;SCP3;PM2_5;5;32,68199959
27 10 2018;5;SCP3;PM2_5;5;27,75399971
27 10 2018;6;SCP3;PM2_5;5;29,27599907
27 10 2018;7;SCP3;PM2_5;4;38,72999859
27 10 2018;8;SCP3;PM2_5;5;46,13799896
27 10 2018;9;SCP3;PM2_5;5;48,67799911
27 10 2018;10;SCP3;PM2_5;4;48,11249828
27 10 2018;11;SCP3;PM2_5;5;49,63199921
27 10 2018;12;SCP3;PM2_5;5;48,54999847
27 10 2018;13;SCP3;PM2_5;5;44,35799866
27 10 2018;14;SCP3;PM2_5;4;42,30749798
27 10 2018;15;SCP3;PM2_5;5;36,49400024
27 10 2018;16;SCP3;PM2_5;5;38,4019989
27 10 2018;17;SCP3;PM2_5;4;37,87249947
27 10 2018;18;SCP3;PM2_5;5;32,18799934
27 10 2018;19;SCP3;PM2_5;5;29,19599915
27 10 2018;20;SCP3;PM2_5;5;26,00199928
27 10 2018;21;SCP3;PM2_5;4;34,82999945
27 10 2018;22;SCP3;PM2_5;5;46,47599869
27 10 2018;23;SCP3;PM2_5;5;51,23799896
27 10 2018;0;SCP3;PRES;4;100693,9277
27 10 2018;1;SCP3;PRES;5;100714,8859
27 10 2018;2;SCP3;PRES;5;100708,6453
27 10 2018;3;SCP3;PRES;4;100710,0176
27 10 2018;4;SCP3;PRES;5;100703,425
27 10 2018;5;SCP3;PRES;5;100736,7766
27 10 2018;6;SCP3;PRES;5;100761,4203
27 10 2018;7;SCP3;PRES;4;100745,5762
27 10 2018;8;SCP3;PRES;5;100713,3125
27 10 2018;9;SCP3;PRES;5;100746,1578
27 10 2018;10;SCP3;PRES;4;100748,4883
27 10 2018;11;SCP3;PRES;5;100713,0844
27 10 2018;12;SCP3;PRES;5;100703,4547
27 10 2018;13;SCP3;PRES;5;100660,5406
27 10 2018;14;SCP3;PRES;4;100619,291
27 10 2018;15;SCP3;PRES;5;100566,0328
27 10 2018;16;SCP3;PRES;5;100540,5109
27 10 2018;17;SCP3;PRES;4;100517,4551
27 10 2018;18;SCP3;PRES;5;100511,5047
27 10 2018;19;SCP3;PRES;5;100549,6156
27 10 2018;20;SCP3;PRES;5;100580,4891
27 10 2018;21;SCP3;PRES;4;100602,6563
27 10 2018;22;SCP3;PRES;5;100631,2688
27 10 2018;23;SCP3;PRES;5;100635,3844
27 10 2018;0;SCP3;TC;4;25,01500034
27 10 2018;1;SCP3;TC;5;25,02800064
27 10 2018;2;SCP3;TC;5;25,00800018
27 10 2018;3;SCP3;TC;4;25,00250006
27 10 2018;4;SCP3;TC;5;24,98399963
27 10 2018;5;SCP3;TC;5;24,97199936
27 10 2018;6;SCP3;TC;5;24,95999947
27 10 2018;7;SCP3;TC;4;24,9649992
27 10 2018;8;SCP3;TC;5;24,94200058
27 10 2018;9;SCP3;TC;5;24,92600021
27 10 2018;10;SCP3;TC;4;24,90999985
27 10 2018;11;SCP3;TC;5;24,90199966
27 10 2018;12;SCP3;TC;5;24,89999962
27 10 2018;13;SCP3;TC;5;24,90599976
27 10 2018;14;SCP3;TC;4;24,92500019
27 10 2018;15;SCP3;TC;5;24,92000008
27 10 2018;16;SCP3;TC;5;24,93200035
27 10 2018;17;SCP3;TC;4;24,94000053
27 10 2018;18;SCP3;TC;5;24,94000053
27 10 2018;19;SCP3;TC;5;24,93200035
27 10 2018;20;SCP3;TC;5;24,92800026
27 10 2018;21;SCP3;TC;4;24,93000031
27 10 2018;22;SCP3;TC;5;24,93600044
27 10 2018;23;SCP3;TC;5;24,93000031
28 10 2018;0;SCP3;HUM;4;37,13110352
28 10 2018;1;SCP3;HUM;5;37,30957031
28 10 2018;2;SCP3;HUM;5;37,18574219
28 10 2018;3;SCP3;HUM;9;37,22667101
28 10 2018;4;SCP3;HUM;5;37,10800781
28 10 2018;5;SCP3;HUM;5;37,26347656
28 10 2018;6;SCP3;HUM;4;37,17138672
28 10 2018;7;SCP3;HUM;5;36,03300781
28 10 2018;8;SCP3;HUM;5;35,37324219
28 10 2018;9;SCP3;HUM;5;35,81796875
28 10 2018;10;SCP3;HUM;4;36,32861328
28 10 2018;11;SCP3;HUM;5;36,77929688
28 10 2018;12;SCP3;HUM;5;37,36152344
28 10 2018;13;SCP3;HUM;4;37,69189453
28 10 2018;14;SCP3;HUM;5;37,75292969
28 10 2018;15;SCP3;HUM;5;37,77109375
28 10 2018;16;SCP3;HUM;5;38,06367188
28 10 2018;17;SCP3;HUM;4;38,30957031
28 10 2018;18;SCP3;HUM;5;38,72246094
28 10 2018;19;SCP3;HUM;5;38,94746094
28 10 2018;20;SCP3;HUM;4;39,31713867
28 10 2018;21;SCP3;HUM;5;39,41835938
28 10 2018;22;SCP3;HUM;5;39,77324219
28 10 2018;23;SCP3;HUM;5;39,92050781
28 10 2018;0;SCP3;PM1;4;43,92499924
28 10 2018;1;SCP3;PM1;5;38,51399841
28 10 2018;2;SCP3;PM1;5;33,68399963
28 10 2018;3;SCP3;PM1;9;29,53111034
28 10 2018;4;SCP3;PM1;5;27,07599945
28 10 2018;5;SCP3;PM1;5;25,92199974
28 10 2018;6;SCP3;PM1;4;33,01249933
28 10 2018;7;SCP3;PM1;5;46,05399933
28 10 2018;8;SCP3;PM1;5;52,04599915
28 10 2018;9;SCP3;PM1;5;53,30999908
28 10 2018;10;SCP3;PM1;4;45,27999878
28 10 2018;11;SCP3;PM1;5;41,59599915
28 10 2018;12;SCP3;PM1;5;45,98999863
28 10 2018;13;SCP3;PM1;4;46,86999798
28 10 2018;14;SCP3;PM1;5;41,69999924
28 10 2018;15;SCP3;PM1;5;30,35399933
28 10 2018;16;SCP3;PM1;5;27,65199966
28 10 2018;17;SCP3;PM1;4;22,55249977
28 10 2018;18;SCP3;PM1;5;24,53799934
28 10 2018;19;SCP3;PM1;5;29,35199966
28 10 2018;20;SCP3;PM1;4;36,3674984
28 10 2018;21;SCP3;PM1;5;57,02799835
28 10 2018;22;SCP3;PM1;5;64,65999832
28 10 2018;23;SCP3;PM1;5;77,78799744
28 10 2018;0;SCP3;PM10;4;49,74499798
28 10 2018;1;SCP3;PM10;5;43,27799911
28 10 2018;2;SCP3;PM10;5;39,17799911
28 10 2018;3;SCP3;PM10;9;32,83222093
28 10 2018;4;SCP3;PM10;5;29,67999954
28 10 2018;5;SCP3;PM10;5;28,78199921
28 10 2018;6;SCP3;PM10;4;37,12249899
28 10 2018;7;SCP3;PM10;5;52,09799957
28 10 2018;8;SCP3;PM10;5;59,53799896
28 10 2018;9;SCP3;PM10;5;60,02599792
28 10 2018;10;SCP3;PM10;4;51,25499821
28 10 2018;11;SCP3;PM10;5;47,05199814
28 10 2018;12;SCP3;PM10;5;52,16199951
28 10 2018;13;SCP3;PM10;4;52,4024992
28 10 2018;14;SCP3;PM10;5;46,78199844
28 10 2018;15;SCP3;PM10;5;33,75999908
28 10 2018;16;SCP3;PM10;5;31,60799942
28 10 2018;17;SCP3;PM10;4;25,94249964
28 10 2018;18;SCP3;PM10;5;28,18999901
28 10 2018;19;SCP3;PM10;5;34,12999878
28 10 2018;20;SCP3;PM10;4;41,48999882
28 10 2018;21;SCP3;PM10;5;66,06599884
28 10 2018;22;SCP3;PM10;5;73,91199799
28 10 2018;23;SCP3;PM10;5;87,84399872
28 10 2018;0;SCP3;PM2_5;4;49,39999962
28 10 2018;1;SCP3;PM2_5;5;43,09799957
28 10 2018;2;SCP3;PM2_5;5;37,8359993
28 10 2018;3;SCP3;PM2_5;9;32,61111048
28 10 2018;4;SCP3;PM2_5;5;29,63999939
28 10 2018;5;SCP3;PM2_5;5;28,70200005
28 10 2018;6;SCP3;PM2_5;4;36,84499979
28 10 2018;7;SCP3;PM2_5;5;51,67599945
28 10 2018;8;SCP3;PM2_5;5;58,2679985
28 10 2018;9;SCP3;PM2_5;5;59,7039978
28 10 2018;10;SCP3;PM2_5;4;50,69749928
28 10 2018;11;SCP3;PM2_5;5;46,72199936
28 10 2018;12;SCP3;PM2_5;5;51,74799957
28 10 2018;13;SCP3;PM2_5;4;52,08499813
28 10 2018;14;SCP3;PM2_5;5;46,24999771
28 10 2018;15;SCP3;PM2_5;5;33,66199913
28 10 2018;16;SCP3;PM2_5;5;30,80999908
28 10 2018;17;SCP3;PM2_5;4;25,52499962
28 10 2018;18;SCP3;PM2_5;5;27,96999931
28 10 2018;19;SCP3;PM2_5;5;33,77399826
28 10 2018;20;SCP3;PM2_5;4;41,34000015
28 10 2018;21;SCP3;PM2_5;5;65,6879982
28 10 2018;22;SCP3;PM2_5;5;73,33999786
28 10 2018;23;SCP3;PM2_5;5;87,50799713
28 10 2018;0;SCP3;PRES;4;100647,9766
28 10 2018;1;SCP3;PRES;5;100664,3328
28 10 2018;2;SCP3;PRES;5;100677,8063
28 10 2018;3;SCP3;PRES;9;100728,4931
28 10 2018;4;SCP3;PRES;5;100761,4922
28 10 2018;5;SCP3;PRES;5;100776,5563
